Player,90s,Goals,Shots,PKs,npxG,npG,Born,Age
Romain Saïss (1990),87.99999999999999,9.0,77.0,0.0,9.8,9.0,1990.0,31.0
Romain Thomas (1988),131.6,11.0,64.0,0.0,7.2,11.0,1988.0,33.0
Romaine Sawyers (1991),16.5,0.0,4.0,0.0,0.1,0.0,1991.0,30.0
Romano Schmid (2000),13.1,0.0,18.0,0.0,0.6,0.0,2000.0,21.0
Romario Benzar (1992),1.1,0.0,0.0,0.0,0.0,0.0,1992.0,29.0
Romario Rösch (1999),0.0,0.0,0.0,0.0,0.0,0.0,1999.0,22.0
Romelu Lukaku (1993),129.9,80.0,347.0,12.0,63.2,68.0,1993.0,28.0
Rominigue Kouamé (1996),21.0,1.0,19.0,0.0,1.5,1.0,1996.0,25.0
Ronald Araújo (1999),30.800000000000004,4.0,23.0,0.0,2.4000000000000004,4.0,1999.0,22.0
Ronaldo Vieira (1998),29.4,0.0,39.0,0.0,1.7999999999999998,0.0,1998.0,23.0
Ronaël Pierre-Gabriel (1998),67.3,1.0,20.0,0.0,1.1,1.0,1998.0,23.0
Ronny Rodelin (1989),43.900000000000006,5.0,137.0,0.0,9.1,5.0,1989.0,32.0
Rony Lopes (1995),70.80000000000001,20.0,168.0,0.0,18.3,20.0,1995.0,26.0
Roque Mesa (1989),73.6,4.0,89.0,1.0,4.1,3.0,1989.0,32.0
Ross Barkley (1993),46.699999999999996,7.0,125.0,0.0,10.5,7.0,1993.0,28.0
Rouwen Hennings (1987),47.7,22.0,124.0,5.0,13.8,17.0,1987.0,34.0
Ruan (1999),0.0,0.0,0.0,0.0,0.0,0.0,1999.0,22.0
Ruben Aguilar (1993),103.8,2.0,45.0,0.0,2.8,2.0,1993.0,28.0
Ruben Gabrielsen (1992),7.3,0.0,4.0,0.0,0.4,0.0,1992.0,29.0
Ruben Lendinez (2003),0.5,0.0,1.0,0.0,0.0,0.0,2003.0,18.0
Ruben Loftus-Cheek (1996),63.8,9.0,114.0,0.0,11.0,9.0,1996.0,25.0
Ruben Vargas (1998),58.8,12.0,118.0,0.0,12.3,12.0,1998.0,23.0
Rubén (2001),0.2,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Rubén Alcaraz (1991),78.6,6.0,112.0,0.0,5.9,6.0,1991.0,30.0
Rubén Castro (1981),4.0,1.0,7.0,1.0,1.0,0.0,1981.0,40.0
Rubén Duarte (1995),128.9,1.0,68.0,0.0,4.1,1.0,1995.0,26.0
Rubén García (1993),69.0,11.0,99.0,2.0,9.5,9.0,1993.0,28.0
Rubén Pardo (1992),20.2,2.0,22.0,0.0,1.1,2.0,1992.0,29.0
Rubén Peña (1991),83.9,5.0,48.0,0.0,3.1999999999999997,5.0,1991.0,30.0
Rubén Pérez (1989),79.9,1.0,49.0,1.0,1.0,0.0,1989.0,32.0
Rubén Rochina (1991),65.60000000000001,11.0,165.0,0.0,8.3,11.0,1991.0,30.0
Rubén Sobrino (1992),56.7,8.0,75.0,0.0,10.7,8.0,1992.0,29.0
Rui Fonte (1990),7.0,1.0,12.0,0.0,0.6,1.0,1990.0,31.0
Ruslan Malinovskyi (1993),49.9,21.0,188.0,1.0,12.200000000000001,20.0,1993.0,28.0
Ryad Boudebouz (1990),64.69999999999999,4.0,88.0,1.0,4.800000000000001,3.0,1990.0,31.0
Ryan Babel (1986),13.9,5.0,25.0,0.0,4.7,5.0,1986.0,35.0
Ryan Bennett (1990),44.4,1.0,15.0,0.0,1.2,1.0,1990.0,31.0
Ryan Bertrand (1989),121.89999999999999,2.0,63.0,0.0,5.199999999999999,2.0,1989.0,32.0
Ryan Fraser (1994),97.5,13.0,128.0,0.0,11.7,13.0,1994.0,27.0
Ryan Fredericks (1992),43.3,2.0,11.0,0.0,0.9,2.0,1992.0,29.0
Ryan Kent (1996),2.7,0.0,8.0,0.0,1.1,0.0,1996.0,25.0
Ryan Sessegnon (2000),48.7,4.0,35.0,0.0,4.1,4.0,2000.0,21.0
Ryan Shawcross (1987),26.3,1.0,27.0,0.0,3.2,1.0,1987.0,34.0
Ryder Matos (1993),12.9,0.0,18.0,0.0,1.4000000000000001,0.0,1993.0,28.0
Rémi Walter (1995),26.5,3.0,17.0,2.0,0.9,1.0,1995.0,26.0
Rémy Cabella (1990),59.1,16.0,141.0,2.0,13.9,14.0,1990.0,31.0
Róbert Mazáň (1994),1.9,0.0,3.0,0.0,0.2,0.0,1994.0,27.0
Rômulo (1987),78.1,5.0,62.0,3.0,5.800000000000001,2.0,1987.0,34.0
Rúben Dias (1997),50.3,3.0,26.0,0.0,3.8,3.0,1997.0,24.0
Rúben Neves (1997),113.1,12.0,218.0,5.0,7.1,7.0,1997.0,24.0
Rúben Semedo (1994),12.0,0.0,8.0,0.0,0.5,0.0,1994.0,27.0
Rúben Vezo (1994),106.2,3.0,38.0,0.0,2.5000000000000004,3.0,1994.0,27.0
Rúben Vinagre (1999),17.0,0.0,9.0,0.0,0.6,0.0,1999.0,22.0
Răzvan Marin (1996),50.7,3.0,48.0,0.0,2.3,3.0,1996.0,25.0
Sabin Merino (1992),8.4,0.0,18.0,0.0,3.0,0.0,1992.0,29.0
Sabit Abdulai (1999),0.7,0.0,0.0,0.0,0.0,0.0,1999.0,22.0
Sacha Boey (2000),24.199999999999996,0.0,12.0,0.0,0.5,0.0,2000.0,21.0
Sacha Delaye (2002),0.1,0.0,0.0,0.0,0.0,0.0,2002.0,19.0
Sada Thioub (1995),58.3,5.0,73.0,0.0,6.0,5.0,1995.0,26.0
Sadio Mané (1992),139.20000000000002,69.0,391.0,0.0,66.9,69.0,1992.0,29.0
Saido Berahino (1993),5.5,0.0,9.0,0.0,0.9,0.0,1993.0,28.0
Saidou Sow (2002),20.4,2.0,5.0,0.0,0.5,2.0,2002.0,19.0
Saidy Janko (1995),29.4,0.0,8.0,0.0,0.5,0.0,1995.0,26.0
Salem Al-Dawsari (1991),0.4,0.0,0.0,0.0,0.0,0.0,1991.0,30.0
Salif Sané (1990),85.4,8.0,64.0,0.0,3.9000000000000004,8.0,1990.0,31.0
Salih Uçan (1994),2.9,1.0,11.0,0.0,1.1,1.0,1994.0,27.0
Salih Özcan (1998),45.4,2.0,36.0,0.0,2.1,2.0,1998.0,23.0
Salim Ben Seghir (2003),0.1,0.0,0.0,0.0,0.0,0.0,2003.0,18.0
Saliou Ciss (1989),1.6,0.0,1.0,0.0,0.0,0.0,1989.0,32.0
Salis Abdul Samed (2000),15.7,0.0,6.0,0.0,0.4,0.0,2000.0,21.0
Salomon Kalou (1985),51.8,21.0,99.0,4.0,16.5,17.0,1985.0,36.0
Salomón Rondón (1989),66.89999999999999,19.0,186.0,0.0,19.7,19.0,1989.0,32.0
Salva Sevilla (1984),34.6,6.0,41.0,3.0,1.9,3.0,1984.0,37.0
Salvador Ferrer (1998),23.6,0.0,7.0,0.0,0.30000000000000004,0.0,1998.0,23.0
Salvatore Bocchetti (1986),3.4,0.0,0.0,0.0,0.0,0.0,1986.0,35.0
Salvatore Molina (1992),25.7,1.0,15.0,0.0,0.7,1.0,1992.0,29.0
Salvi (1991),32.8,3.0,30.0,0.0,3.3,3.0,1991.0,30.0
Sam Baldock (1989),0.4,0.0,0.0,0.0,0.0,0.0,1989.0,32.0
Sam Byram (1993),18.7,0.0,22.0,0.0,2.0,0.0,1993.0,28.0
Sam Clucas (1990),22.7,3.0,20.0,0.0,1.8,3.0,1990.0,31.0
Sam Field (1998),6.7,1.0,4.0,0.0,0.4,1.0,1998.0,23.0
Sam Gallagher (1995),0.4,0.0,0.0,0.0,0.0,0.0,1995.0,26.0
Sam Greenwood (2002),0.1,0.0,0.0,0.0,0.0,0.0,2002.0,19.0
Sam Lammers (1997),7.9,3.0,21.0,0.0,2.5,3.0,1997.0,24.0
Sam McQueen (1995),1.6,0.0,1.0,0.0,0.0,0.0,1995.0,26.0
Sam Surridge (1998),0.4,0.0,4.0,0.0,0.8,0.0,1998.0,23.0
Sam Vokes (1989),21.299999999999997,7.0,56.0,0.0,5.699999999999999,7.0,1989.0,32.0
Saman Ghoddos (1993),26.8,6.0,55.0,0.0,3.9,6.0,1993.0,28.0
Sambou Sissoko (1999),1.5,0.0,3.0,0.0,0.2,0.0,1999.0,22.0
Sambou Soumano (2001),0.4,0.0,1.0,0.0,0.1,0.0,2001.0,20.0
Sami Ben Amar (1998),0.30000000000000004,0.0,0.0,0.0,0.0,0.0,1998.0,23.0
Sami Khedira (1987),41.0,11.0,64.0,0.0,6.8999999999999995,11.0,1987.0,34.0
Samir Nasri (1987),2.7,0.0,3.0,0.0,0.2,0.0,1987.0,34.0
Samir Santos (1994),106.10000000000001,6.0,40.0,0.0,4.8,6.0,1994.0,27.0
Samu Castillejo (1995),62.3,13.0,145.0,0.0,11.1,13.0,1995.0,26.0
Samu García (1990),4.1,0.0,2.0,0.0,0.0,0.0,1990.0,31.0
Samuel Armenteros (1990),4.8,1.0,5.0,0.0,1.1,1.0,1990.0,31.0
Samuel Bastien (1996),15.1,1.0,15.0,0.0,0.7,1.0,1996.0,25.0
Samuel Chukwueze (1999),61.8,14.0,149.0,0.0,13.7,14.0,1999.0,22.0
Samuel Di Carmine (1988),25.700000000000003,8.0,46.0,1.0,6.8,7.0,1988.0,33.0
Samuel Grandsir (1996),53.3,6.0,84.0,0.0,7.1,6.0,1996.0,25.0
Samuel Gustafson (1995),0.9,0.0,0.0,0.0,0.0,0.0,1995.0,26.0
Samuel Kalu (1997),43.599999999999994,9.0,118.0,0.0,7.3999999999999995,9.0,1997.0,24.0
Samuel Loric (2000),3.0,0.0,1.0,0.0,0.1,0.0,2000.0,21.0
Samuel Moutoussamy (1996),37.599999999999994,2.0,44.0,0.0,3.8,2.0,1996.0,25.0
Samuel Mráz (1997),2.5,1.0,3.0,0.0,0.5,1.0,1997.0,24.0
Samuel Souprayen (1989),17.6,0.0,5.0,0.0,0.2,0.0,1989.0,32.0
Samuel Sáiz (1991),3.4,1.0,7.0,0.0,0.3,1.0,1991.0,30.0
Samuel Umtiti (1993),56.2,1.0,15.0,0.0,1.4000000000000001,1.0,1993.0,28.0
Samuele Longo (1992),6.2,1.0,12.0,0.0,2.3,1.0,1992.0,29.0
Samuele Ricci (2001),15.0,1.0,7.0,0.0,0.2,1.0,2001.0,20.0
Samy Benchamma (2000),0.5,0.0,0.0,0.0,0.0,0.0,2000.0,21.0
Samúel Friðjónsson (1996),2.1,0.0,0.0,0.0,0.0,0.0,1996.0,25.0
Sanasi Sy (1999),0.0,0.0,0.0,0.0,0.0,0.0,1999.0,22.0
Sander Berge (1998),22.9,2.0,14.0,1.0,1.0,1.0,1998.0,23.0
Sandro (1989),27.3,1.0,30.0,0.0,1.1,1.0,1989.0,32.0
Sandro Ramírez (1995),61.300000000000004,10.0,181.0,0.0,13.8,10.0,1995.0,26.0
Sandro Tonali (2000),63.4,3.0,56.0,0.0,2.8,3.0,2000.0,21.0
Sandro Wagner (1987),19.4,12.0,54.0,1.0,8.5,11.0,1987.0,34.0
Sanjin Prcić (1993),50.699999999999996,4.0,65.0,0.0,1.9,4.0,1993.0,28.0
Santi Cazorla (1984),56.599999999999994,15.0,66.0,10.0,4.4,5.0,1984.0,37.0
Santi Comesaña (1996),38.900000000000006,2.0,25.0,0.0,2.9000000000000004,2.0,1996.0,25.0
Santi Mina (1995),102.49999999999999,43.0,217.0,2.0,33.8,41.0,1995.0,26.0
Santiago Arias (1992),36.3,2.0,17.0,0.0,1.5,2.0,1992.0,29.0
Santiago Arzamendia (1998),3.5,1.0,4.0,0.0,0.1,1.0,1998.0,23.0
Santiago Ascacíbar (1997),83.8,1.0,45.0,0.0,3.1999999999999997,1.0,1997.0,24.0
Santiago Cáseres (1997),17.6,0.0,5.0,0.0,0.3,0.0,1997.0,24.0
Santiago Gentiletti (1985),3.2,0.0,0.0,0.0,0.0,0.0,1985.0,36.0
Santy Ngom (1993),5.2,1.0,12.0,0.0,1.6,1.0,1993.0,28.0
Saphir Taïder (1992),4.3,0.0,4.0,0.0,0.2,0.0,1992.0,29.0
Sargis Adamyan (1993),17.3,8.0,44.0,0.0,6.8,8.0,1993.0,28.0
Sarpreet Singh (1999),0.8,0.0,1.0,0.0,0.0,0.0,1999.0,22.0
Sasa Kalajdzic (1997),24.9,16.0,73.0,0.0,9.7,16.0,1997.0,24.0
Sascha Riether (1983),0.0,0.0,0.0,0.0,0.0,0.0,1983.0,38.0
Sauli Väisänen (1994),6.0,0.0,3.0,0.0,0.5,0.0,1994.0,27.0
Saulo Decarli (1992),0.1,0.0,1.0,0.0,0.0,0.0,1992.0,29.0
Sava Cestic (2001),10.0,0.0,1.0,0.0,0.1,0.0,2001.0,20.0
Saîf-Eddine Khaoui (1995),48.0,10.0,107.0,0.0,6.6000000000000005,10.0,1995.0,26.0
Saïd Benrahma (1995),31.5,6.0,78.0,0.0,5.6,6.0,1995.0,26.0
Saúl García (1994),0.0,0.0,0.0,0.0,0.0,0.0,1994.0,27.0
Saúl Ñíguez (1994),128.3,14.0,185.0,2.0,12.599999999999998,12.0,1994.0,27.0
Saša Lukić (1996),84.6,7.0,69.0,0.0,6.6,7.0,1996.0,25.0
Scott Arfield (1988),14.8,2.0,19.0,0.0,2.1,2.0,1988.0,33.0
Scott Dann (1987),52.4,2.0,38.0,0.0,3.2,2.0,1987.0,34.0
Scott Malone (1991),12.4,0.0,8.0,0.0,0.6,0.0,1991.0,30.0
Scott McTominay (1996),74.3,11.0,87.0,0.0,5.4,11.0,1996.0,25.0
Sead Kolašinac (1993),81.6,3.0,41.0,0.0,3.9,3.0,1993.0,28.0
Sean Longstaff (1997),48.00000000000001,3.0,59.0,0.0,3.5999999999999996,3.0,1997.0,24.0
Sean Morrison (1991),33.8,1.0,33.0,0.0,4.1,1.0,1991.0,30.0
Sebastiaan Bornauw (1999),60.0,7.0,42.0,0.0,4.6,7.0,1999.0,22.0
Sebastian Andersson (1991),51.400000000000006,17.0,128.0,2.0,18.299999999999997,15.0,1991.0,30.0
Sebastian Griesbeck (1990),23.1,0.0,8.0,0.0,0.7,0.0,1990.0,31.0
Sebastian Jung (1990),1.5,0.0,0.0,0.0,0.0,0.0,1990.0,31.0
Sebastian Kerk (1994),13.1,0.0,18.0,0.0,0.9,0.0,1994.0,27.0
Sebastian Langkamp (1988),34.4,0.0,16.0,0.0,1.7,0.0,1988.0,33.0
Sebastian Maier (1993),2.9,0.0,6.0,0.0,0.3,0.0,1993.0,28.0
Sebastian Müller (2001),0.0,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Sebastian Polter (1991),18.1,8.0,35.0,3.0,4.2,5.0,1991.0,30.0
Sebastian Prödl (1987),18.099999999999998,0.0,10.0,0.0,0.7,0.0,1987.0,34.0
Sebastian Rode (1990),53.2,5.0,23.0,0.0,1.7,5.0,1990.0,31.0
Sebastian Rudy (1990),89.3,5.0,72.0,0.0,4.2,5.0,1990.0,31.0
Sebastian Schonlau (1994),23.0,2.0,11.0,0.0,1.1,2.0,1994.0,27.0
Sebastian Soto (2000),0.3,0.0,0.0,0.0,0.0,0.0,2000.0,21.0
Sebastian Vasiliadis (1997),35.1,1.0,44.0,0.0,1.8,1.0,1997.0,24.0
Sebastian Walukiewicz (2000),34.0,0.0,5.0,0.0,0.9,0.0,2000.0,21.0
Sebastiano Esposito (2002),2.2,1.0,10.0,1.0,1.0,0.0,2002.0,19.0
Sebastiano Luperto (1996),47.0,0.0,14.0,0.0,1.2000000000000002,0.0,1996.0,25.0
Sebastien De Maio (1987),69.5,3.0,32.0,0.0,2.8,3.0,1987.0,34.0
Sebastián Cristóforo (1993),18.7,0.0,10.0,0.0,0.4,0.0,1993.0,28.0
Sehrou Guirassy (1996),68.8,27.0,170.0,6.0,25.2,21.0,1996.0,25.0
Sejad Salihović (1984),4.1,1.0,8.0,1.0,0.2,0.0,1984.0,37.0
Seko Fofana (1995),120.6,15.0,239.0,1.0,15.799999999999999,14.0,1995.0,26.0
Sekou Baradji (1984),0.1,0.0,0.0,0.0,0.0,0.0,1984.0,37.0
Sekou Mara (2002),7.2,2.0,20.0,0.0,1.7,2.0,2002.0,19.0
Sekou Yansané (2003),0.2,0.0,0.0,0.0,0.0,0.0,2003.0,18.0
Semi Ajayi (1993),30.9,2.0,13.0,0.0,1.3,2.0,1993.0,28.0
Senad Lulić (1986),85.0,7.0,68.0,1.0,5.800000000000001,6.0,1986.0,35.0
Senna Miangue (1997),8.9,0.0,3.0,0.0,0.1,0.0,1997.0,24.0
Senou Coulibaly (1994),33.5,3.0,12.0,0.0,1.2000000000000002,3.0,1994.0,27.0
Sepe Elye Wahi (2003),13.9,7.0,27.0,0.0,3.8,7.0,2003.0,18.0
Serdar Gürler (1991),5.4,0.0,6.0,0.0,0.3,0.0,1991.0,30.0
Serge Aurier (1992),73.7,5.0,53.0,0.0,3.0999999999999996,5.0,1992.0,29.0
Serge Gakpé (1987),20.6,3.0,33.0,0.0,3.4,3.0,1987.0,34.0
Serge Gnabry (1995),90.60000000000001,51.0,306.0,0.0,39.7,51.0,1995.0,26.0
Sergej Grubac (2000),1.7,0.0,2.0,0.0,0.1,0.0,2000.0,21.0
Sergej Milinković-Savić (1995),140.0,39.0,362.0,0.0,27.699999999999996,39.0,1995.0,26.0
Sergi Canós (1997),15.4,2.0,23.0,0.0,2.0,2.0,1997.0,24.0
Sergi Darder (1993),109.6,9.0,160.0,0.0,8.8,9.0,1993.0,28.0
Sergi Enrich (1990),79.8,14.0,175.0,1.0,20.799999999999997,13.0,1990.0,31.0
Sergi García (1999),0.2,0.0,0.0,0.0,0.0,0.0,1999.0,22.0
Sergi Guardiola (1991),74.1,15.0,154.0,1.0,15.799999999999999,14.0,1991.0,30.0
Sergi Gómez (1992),95.2,3.0,30.0,0.0,3.1,3.0,1992.0,29.0
Sergi Palencia (1996),27.3,0.0,8.0,0.0,0.30000000000000004,0.0,1996.0,25.0
Sergi Roberto (1992),88.8,5.0,35.0,0.0,4.4,5.0,1992.0,29.0
Sergi Samper (1995),1.6,0.0,0.0,0.0,0.0,0.0,1995.0,26.0
Sergio Agüero (1988),73.1,63.0,299.0,9.0,47.2,54.0,1988.0,33.0
Sergio Akieme (1997),2.0,0.0,0.0,0.0,0.0,0.0,1997.0,24.0
Sergio Araujo (1992),0.4,0.0,2.0,0.0,0.1,0.0,1992.0,29.0
Sergio Arribas (2001),1.5,0.0,1.0,0.0,0.0,0.0,2001.0,20.0
Sergio Benito (1999),0.0,0.0,0.0,0.0,0.0,0.0,1999.0,22.0
Sergio Bermejo (1997),0.1,0.0,0.0,0.0,0.0,0.0,1997.0,24.0
Sergio Busquets (1988),133.20000000000002,4.0,31.0,0.0,2.6,4.0,1988.0,33.0
Sergio Camello (2001),0.8,1.0,3.0,0.0,0.6,1.0,2001.0,20.0
Sergio Canales (1991),130.4,27.0,253.0,7.0,19.700000000000003,20.0,1991.0,30.0
Sergio Carreira (2000),2.9,1.0,2.0,0.0,0.4,1.0,2000.0,21.0
Sergio Cubero Ezcurra (1999),0.0,0.0,0.0,0.0,0.0,0.0,1999.0,22.0
Sergio Córdova (1997),32.199999999999996,9.0,60.0,0.0,9.3,9.0,1997.0,24.0
Sergio Escudero (1989),63.1,2.0,64.0,0.0,4.0,2.0,1989.0,32.0
Sergio Floccari (1981),31.1,7.0,62.0,0.0,7.300000000000001,7.0,1981.0,40.0
Sergio García (1983),34.7,4.0,77.0,0.0,8.5,4.0,1983.0,38.0
Sergio González (1997),1.0,0.0,1.0,0.0,0.0,0.0,1997.0,24.0
Sergio Gómez (2000),8.9,0.0,10.0,0.0,0.6,0.0,2000.0,21.0
Sergio León (1989),44.9,14.0,117.0,0.0,13.6,14.0,1989.0,32.0
Sergio Mora (1979),9.0,0.0,7.0,0.0,0.3,0.0,1979.0,42.0
Sergio Moreno (1999),0.2,0.0,1.0,0.0,0.3,0.0,1999.0,22.0
Sergio Pellissier (1979),16.8,5.0,33.0,1.0,5.1,4.0,1979.0,42.0
Sergio Postigo (1988),89.7,3.0,17.0,0.0,1.2,3.0,1988.0,33.0
Sergio Ramos (1986),102.0,23.0,103.0,15.0,14.8,8.0,1986.0,35.0
Sergio Reguilón (1996),79.5,3.0,66.0,0.0,4.8999999999999995,3.0,1996.0,25.0
Sergio Santos (2001),0.1,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Sergio Segura García (1995),0.3,0.0,0.0,0.0,0.0,0.0,1995.0,26.0
Sergio Sánchez (1986),1.1,0.0,1.0,0.0,0.1,0.0,1986.0,35.0
Sergio Álvarez (1992),42.0,0.0,12.0,0.0,0.7,0.0,1992.0,29.0
Sergiño Dest (2000),31.9,2.0,24.0,0.0,4.0,2.0,2000.0,21.0
Seybou Koita (1994),2.4,0.0,3.0,0.0,0.3,0.0,1994.0,27.0
Seydou Doumbia (1987),6.0,2.0,15.0,0.0,2.7,2.0,1987.0,34.0
Shandon Baptiste (1998),6.8,1.0,11.0,0.0,0.5,1.0,1998.0,23.0
Shane Duffy (1992),97.6,7.0,89.0,0.0,6.7,7.0,1992.0,29.0
Shane Long (1987),50.7,9.0,100.0,0.0,14.599999999999998,9.0,1987.0,34.0
Shaquell Moore (1996),4.7,0.0,3.0,0.0,0.5,0.0,1996.0,25.0
Shawn Parker (1993),0.5,0.0,0.0,0.0,0.0,0.0,1993.0,28.0
Sheraldo Becker (1995),25.200000000000003,4.0,54.0,0.0,3.5,4.0,1995.0,26.0
Sheyi Ojo (1997),5.2,0.0,13.0,0.0,1.1,0.0,1997.0,24.0
Shinji Kagawa (1989),14.1,5.0,28.0,0.0,4.6,5.0,1989.0,32.0
Shinji Okazaki (1986),30.4,7.0,50.0,0.0,7.8,7.0,1986.0,35.0
Shkodran Mustafi (1992),86.8,7.0,59.0,0.0,3.8,7.0,1992.0,29.0
Shola Shoretire (2004),0.1,0.0,0.0,0.0,0.0,0.0,2004.0,17.0
Shon Weissman (1996),23.7,6.0,38.0,0.0,5.3,6.0,1996.0,25.0
Sidnei (1989),60.0,3.0,24.0,0.0,2.4,3.0,1989.0,32.0
Sidnei Tavares (2001),0.9,0.0,1.0,0.0,0.1,0.0,2001.0,20.0
Sidney Raebiger (2005),0.0,0.0,0.0,0.0,0.0,0.0,2005.0,16.0
Sidy Sarr (1996),18.0,0.0,29.0,0.0,1.9,0.0,1996.0,25.0
Sikou Niakaté (1999),3.2,0.0,2.0,0.0,0.1,0.0,1999.0,22.0
Silas Katompa (1998),22.3,11.0,41.0,3.0,5.1,8.0,1998.0,23.0
Silvan Hefti (1997),1.2,0.0,1.0,0.0,0.0,0.0,1997.0,24.0
Silvan Widmer (1993),35.7,5.0,22.0,0.0,1.4,5.0,1993.0,28.0
Silvère Ganvoula M'Boussy (1996),1.7,0.0,5.0,0.0,1.3,0.0,1996.0,25.0
Simeon Nwankwo (1992),55.400000000000006,28.0,106.0,8.0,17.4,20.0,1992.0,29.0
Simon Asta (2001),3.0,0.0,2.0,0.0,0.0,0.0,2001.0,20.0
Simon Banza (1996),16.599999999999998,6.0,42.0,1.0,6.3,5.0,1996.0,25.0
Simon Falette (1992),33.3,1.0,19.0,0.0,1.4000000000000001,1.0,1992.0,29.0
Simon Francis (1985),54.6,0.0,19.0,0.0,0.7000000000000001,0.0,1985.0,36.0
Simon Kjær (1989),92.3,2.0,50.0,0.0,4.6,2.0,1989.0,32.0
Simon Rhein (1998),5.5,0.0,1.0,0.0,0.0,0.0,1998.0,23.0
Simon Skrabb (1995),2.9,0.0,3.0,0.0,0.1,0.0,1995.0,26.0
Simon Sohm (2001),10.0,1.0,5.0,0.0,1.2,1.0,2001.0,20.0
Simon Terodde (1988),32.5,10.0,81.0,1.0,14.6,9.0,1988.0,33.0
Simon Zoller (1991),14.7,4.0,17.0,0.0,4.1,4.0,1991.0,30.0
Simone Bastoni (1996),34.0,4.0,38.0,0.0,2.5,4.0,1996.0,25.0
Simone Calvano (1993),7.2,0.0,4.0,0.0,0.1,0.0,1993.0,28.0
Simone Edera (1997),11.700000000000001,2.0,34.0,0.0,2.1,2.0,1997.0,24.0
Simone Iacoponi (1987),84.4,2.0,27.0,0.0,1.8,2.0,1987.0,34.0
Simone Lo Faso (1998),0.4,0.0,2.0,0.0,0.0,0.0,1998.0,23.0
Simone Missiroli (1986),94.0,2.0,53.0,0.0,4.0,2.0,1986.0,35.0
Simone Muratore (1998),1.8,0.0,4.0,0.0,0.1,0.0,1998.0,23.0
Simone Padoin (1984),55.8,1.0,19.0,0.0,1.4,1.0,1984.0,37.0
Simone Palombi (1996),0.7,0.0,0.0,0.0,0.0,0.0,1996.0,25.0
Simone Pinna (1997),1.0,0.0,0.0,0.0,0.0,0.0,1997.0,24.0
Simone Pontisso (1997),0.1,0.0,0.0,0.0,0.0,0.0,1997.0,24.0
Simone Rabbi (2001),0.4,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Simone Romagnoli (1990),14.0,2.0,5.0,0.0,1.4,2.0,1990.0,31.0
Simone Verdi (1992),80.69999999999999,17.0,205.0,3.0,16.7,14.0,1992.0,29.0
Simone Zaza (1991),75.1,29.0,244.0,0.0,32.4,29.0,1991.0,30.0
Sinaly Diomande (2001),19.0,0.0,19.0,0.0,1.3,0.0,2001.0,20.0
Sinan Gümüş (1994),1.1,0.0,3.0,0.0,0.2,0.0,1994.0,27.0
Siriki Sanogo (2001),0.5,0.0,2.0,0.0,0.1,0.0,2001.0,20.0
Sloan Privat (1989),0.0,0.0,0.0,0.0,0.0,0.0,1989.0,32.0
Slobodan Medojević (1990),0.3,0.0,0.0,0.0,0.0,0.0,1990.0,31.0
Sofian Chakla (1993),12.1,0.0,5.0,0.0,0.30000000000000004,0.0,1993.0,28.0
Sofian Kiyine (1997),18.4,0.0,34.0,0.0,1.4,0.0,1997.0,24.0
Sofiane Alakouch (1998),55.2,1.0,29.0,0.0,1.4,1.0,1998.0,23.0
Sofiane Boufal (1993),69.3,11.0,150.0,2.0,11.499999999999998,9.0,1993.0,28.0
Sofiane Diop (2000),45.099999999999994,12.0,78.0,0.0,9.299999999999999,12.0,2000.0,21.0
Sofyan Amrabat (1996),62.0,1.0,26.0,1.0,1.5,0.0,1996.0,25.0
Sokratis Papastathopoulos (1988),69.6,5.0,32.0,0.0,2.8,5.0,1988.0,33.0
Sol Bamba (1985),27.5,4.0,21.0,0.0,2.6,4.0,1985.0,36.0
Solly March (1994),88.79999999999998,4.0,126.0,0.0,8.0,4.0,1994.0,27.0
Solomon Bonnah (2003),0.1,0.0,0.0,0.0,0.0,0.0,2003.0,18.0
Soma Novothny (1994),0.9,1.0,3.0,0.0,0.5,1.0,1994.0,27.0
Somália (1988),22.2,1.0,26.0,0.0,2.1,1.0,1988.0,33.0
Son (1994),20.200000000000003,1.0,10.0,0.0,1.1,1.0,1994.0,27.0
Son Heung-min (1992),127.0,60.0,342.0,1.0,42.5,59.0,1992.0,29.0
Sory Kaba (1995),2.6,0.0,1.0,0.0,0.0,0.0,1995.0,26.0
Soualiho Meïté (1994),86.6,4.0,81.0,0.0,4.5,4.0,1994.0,27.0
Souleyman Doumbia (1996),48.900000000000006,0.0,15.0,0.0,0.9,0.0,1996.0,25.0
Souleymane Camara (1982),13.7,5.0,30.0,0.0,4.1,5.0,1982.0,39.0
Stanislav Lobotka (1994),95.1,0.0,29.0,0.0,1.3,0.0,1994.0,27.0
Stanley N'Soki (1999),35.99999999999999,0.0,9.0,0.0,0.7,0.0,1999.0,22.0
Stanley Segarel (1994),0.2,0.0,0.0,0.0,0.0,0.0,1994.0,27.0
Steeve Yago (1992),17.5,0.0,1.0,0.0,0.0,0.0,1992.0,29.0
Steeve-Mike Ebongue (2001),0.6,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Stef Peeters (1992),16.8,0.0,21.0,0.0,1.5999999999999999,0.0,1992.0,29.0
